#{"t_start": 1771280712.541704, "env_id": "commonroad-v1-safe"}
r,l,t,is_collision,is_time_out,is_off_road,is_friction_violation,is_goal_reached
417.174043,22,601.091175,1,0,0,0,0
28.800053,1,601.41803,0,0,0,0,1
478.888918,1,602.04789,0,0,1,0,0
28.863408,1,602.679865,0,0,0,0,1
-126.508881,3,605.745845,0,0,1,0,0
-153.509128,3,611.112189,0,0,1,0,0
37.778864,1,611.662611,0,0,0,0,1
28.82862,1,612.237467,0,0,0,0,1
28.859287,1,613.081762,1,0,0,0,0
644.504165,31,618.633159,0,0,1,0,0
28.991637,1,619.311264,0,0,0,0,1
684.380714,31,625.229313,0,0,1,0,0
-124.087411,3,628.931489,0,0,1,0,0
28.931002,1,629.254986,0,0,0,0,1
420.412672,20,634.013003,0,0,1,0,0
28.859286,1,634.366364,1,0,0,0,0
-229.336731,12,636.996029,0,0,1,0,0
173.257684,14,646.278052,0,0,1,0,0
-220.998003,13,648.161072,0,0,1,0,0
28.826743,1,648.487107,0,0,0,0,1
37.826744,1,648.903893,0,0,0,0,1
-188.320802,5,652.058517,0,0,1,0,0
749.877112,33,659.676303,0,0,1,0,0
478.852829,1,660.10319,0,0,1,0,0
589.339962,28,665.288729,0,0,1,0,0
37.778864,1,665.894161,0,0,0,0,1
28.778864,1,666.55295,0,0,0,0,1
1110.151614,63,675.062572,0,0,1,0,0
1088.249421,42,691.117271,1,0,0,0,0
-133.419669,4,695.423677,0,0,1,0,0
-140.999267,1,699.466266,1,0,0,0,0
405.947875,18,710.81064,0,0,1,0,0
37.93954,1,711.394954,0,0,0,0,1
480.129458,1,712.394516,0,0,1,0,0
480.129458,1,713.086731,0,0,1,0,0
471.129458,1,713.763344,0,0,1,0,0
-127.036262,3,716.409065,0,0,1,0,0
28.931002,1,716.815837,0,0,0,0,1
-108.16604,2,717.652812,1,0,0,0,0
-117.110905,5,721.280356,0,0,1,0,0
770.696638,43,734.543176,0,0,1,0,0
671.489219,36,751.687563,0,0,1,0,0
318.512815,15,761.992113,0,0,1,0,0
28.831123,1,762.492496,0,0,0,0,1
28.800053,1,763.04721,0,0,0,0,1
-42.18719,7,765.16041,0,0,1,0,0
83.436297,7,769.221093,0,0,1,0,0
246.042182,17,772.999093,0,0,1,0,0
723.727127,28,801.88365,0,0,1,0,0
437.426344,19,809.109456,0,0,1,0,0
37.93954,1,814.169399,0,0,0,0,1
-141.597007,5,817.855795,1,0,0,0,0
221.935632,16,821.929733,0,0,1,0,0
-205.83417,5,825.091067,0,0,1,0,0
-129.36697,4,828.702999,0,0,1,0,0
